Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,201382,-,-,-,33.93,-118.42,-8,12,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2001,1,1,0,0,14.600000000000001,1.4000000000000001,0.223,0.64,0,0,0,0,7,4.7,0,0,0,0,0.28300000000000003,51.38,169.04,0.87,0.16,1015,1,74,1.4000000000000001,0.0000,0.0000
2001,1,1,0,30,14.600000000000001,1.4000000000000001,0.223,0.64,0,0,0,0,7,4.7,0,0,0,0,0.28300000000000003,51.38,166.91,0.87,0.16,1015,1,73,1.4000000000000001,0.0000,0.0000
2001,1,1,1,0,14.600000000000001,1.3800000000000001,0.22,0.64,0,0,0,0,7,4.4,0,0,0,0,0.28300000000000003,50.31,162.43,0.87,0.16,1015,1,72,1.3,0.0000,0.0000
2001,1,1,1,30,14.700000000000001,1.3800000000000001,0.22,0.64,0,0,0,0,7,4.4,0,0,0,0,0.28400000000000003,49.99,156.95000000000002,0.87,0.16,1015,1,71,1.3,0.0000,0.0000
2001,1,1,2,0,14.700000000000001,1.37,0.217,0.64,0,0,0,0,7,4,0,0,0,0,0.28400000000000003,48.660000000000004,151.03,0.87,0.16,1015,1,69,1.2000000000000002,0.0000,0.0000
2001,1,1,2,30,14.8,1.37,0.217,0.64,0,0,0,0,6,4,0,0,0,0,0.28400000000000003,48.35,144.93,0.87,0.16,1015,1,66,1.2000000000000002,0.0000,0.0000
2001,1,1,3,0,14.8,1.36,0.213,0.64,0,0,0,0,7,3.4000000000000004,0,0,0,0,0.28500000000000003,46.42,138.74,0.87,0.16,1014,1,63,1.2000000000000002,0.0000,0.0000
2001,1,1,3,30,14.700000000000001,1.36,0.213,0.64,0,0,0,0,7,3.4000000000000004,0,0,0,0,0.28500000000000003,46.72,132.52,0.88,0.16,1014,1,61,1.3,0.0000,0.0000
2001,1,1,4,0,14.700000000000001,1.35,0.211,0.64,0,0,0,0,7,2.6,0,0,0,0,0.28500000000000003,44.12,126.31,0.88,0.16,1015,1,58,1.3,0.0000,0.0000
2001,1,1,4,30,14.600000000000001,1.35,0.211,0.64,0,0,0,0,7,2.6,0,0,0,0,0.28600000000000003,44.4,120.13,0.88,0.16,1015,1,58,1.4000000000000001,0.0000,0.0000
