Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,201382,-,-,-,33.93,-118.42,-8,12,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2013,1,1,9,0,12.3,1.03,0.08700000000000001,0.64,74,713,309,0,4,-1.9000000000000001,171,15,0,176,0.304,37.22,70.76,0.9,0.16,1019,1,68,3.3000000000000003,8.9484,6.9228
2013,1,1,9,30,13.100000000000001,1.03,0.08700000000000001,0.64,82,775,388,0,4,-1.9000000000000001,238,104,0,279,0.304,35.32,66.77,0.91,0.16,1019,0.9,77,3.2,14.6802,11.4087
2013,1,1,10,0,14,1.01,0.07,0.64,81,837,457,0,4,-2.6,263,59,0,290,0.304,31.69,63.33,0.91,0.16,1019,0.9,86,3,15.6534,12.1999
2013,1,1,10,30,14.5,1.01,0.07,0.64,85,864,510,0,4,-2.6,280,237,0,397,0.305,30.650000000000002,60.53,0.91,0.16,1018,0.9,89,2.8000000000000003,21.8183,17.0357
2013,1,1,11,0,14.9,1,0.076,0.64,90,874,547,0,4,-3.2,318,124,0,383,0.306,28.560000000000002,58.46,0.91,0.16,1018,0.9,93,2.5,21.3000,16.6496
2013,1,1,11,30,15.200000000000001,1,0.076,0.64,91,883,570,0,4,-3.2,330,119,0,394,0.308,27.990000000000002,57.21,0.91,0.16,1017,0.9,97,2.2,22.0572,17.2518
2013,1,1,12,0,15.5,1,0.079,0.64,93,878,573,0,3,-3.6,315,237,0,445,0.31,26.63,56.84,0.91,0.16,1017,1,100,1.9000000000000001,24.9593,19.5249
2013,1,1,12,30,15.700000000000001,1,0.079,0.64,92,874,564,0,3,-3.6,312,229,0,435,0.312,26.29,57.36,0.91,0.16,1017,1,104,1.9000000000000001,24.3336,19.0310
2013,1,1,13,0,15.8,0.99,0.082,0.64,92,859,538,0,3,-3.5,314,108,0,370,0.314,26.42,58.74,0.91,0.16,1016,1,108,1.9000000000000001,20.5454,16.0575
2013,1,1,13,30,15.9,0.99,0.082,0.64,89,844,499,0,3,-3.5,295,137,0,361,0.316,26.25,60.93,0.91,0.16,1016,0.9,108,1.9000000000000001,19.7917,15.4496
2013,1,1,14,0,15.9,0.98,0.081,0.64,85,816,444,0,2,-2.9000000000000004,240,273,0,361,0.318,27.42,63.85,0.91,0.16,1016,0.9,108,1.9000000000000001,19.4156,15.1263
2013,1,1,14,30,15.600000000000001,0.98,0.081,0.64,79,774,377,0,0,-2.9000000000000004,79,774,0,377,0.319,27.94,67.39,0.91,0.16,1016,0.9,105,1.7000000000000002,19.7375,15.3296
2013,1,1,15,0,15.3,0.96,0.081,0.64,71,713,298,0,0,-1.6,71,713,0,298,0.32,31.39,71.46000000000001,0.91,0.16,1016,0.9,102,1.5,15.0541,11.6352
2013,1,1,15,30,14.4,0.96,0.081,0.64,61,624,212,0,0,-1.6,61,624,0,212,0.321,33.26,75.97,0.9,0.16,1016,0.9,86,1,10.2828,7.8884
2013,1,1,16,0,13.5,0.9500000000000001,0.065,0.64,44,518,127,0,0,0.30000000000000004,44,518,0,127,0.322,40.56,80.83,0.9,0.16,1016,0.9,69,0.6000000000000001,0.0000,0.0000
2013,1,1,16,30,12.8,0.9500000000000001,0.065,0.64,25,294,46,0,0,0.30000000000000004,25,294,0,46,0.322,42.45,85.93,0.9,0.16,1016,0.9,49,0.9,0.0000,0.0000
2013,1,1,17,0,12.200000000000001,0.93,0.065,0.64,0,0,0,0,0,0,0,0,0,0,0.323,43.160000000000004,91.56,0.9,0.16,1017,0.9,30,1.1,0.0000,0.0000
2013,1,1,17,30,11.8,0.93,0.065,0.64,0,0,0,0,1,0,0,0,0,0,0.323,44.31,97.21000000000001,0.9,0.16,1017,0.9,33,1.6,0.0000,0.0000
2013,1,1,18,0,11.4,0.92,0.063,0.64,0,0,0,0,2,0.1,0,0,0,0,0.323,45.89,103.02,0.89,0.16,1017,0.9,36,2,0.0000,0.0000
2013,1,1,18,30,11,0.92,0.063,0.64,0,0,0,0,4,0.2,0,0,0,0,0.323,47.160000000000004,108.96000000000001,0.89,0.16,1018,0.9,39,2.2,0.0000,0.0000
2013,1,1,19,0,10.700000000000001,0.91,0.059000000000000004,0.64,0,0,0,0,4,0.1,0,0,0,0,0.323,47.800000000000004,115,0.89,0.16,1018,0.8,42,2.4000000000000004,0.0000,0.0000
2013,1,1,19,30,10.600000000000001,0.91,0.059000000000000004,0.64,0,0,0,0,3,0.1,0,0,0,0,0.322,48.120000000000005,121.13,0.89,0.16,1018,0.8,42,2.5,0.0000,0.0000
2013,1,1,20,0,10.4,0.91,0.055,0.64,0,0,0,0,4,-0.1,0,0,0,0,0.321,48.2,127.31,0.88,0.16,1018,0.8,42,2.6,0.0000,0.0000
2013,1,1,20,30,10.3,0.91,0.055,0.64,0,0,0,0,4,-0.1,0,0,0,0,0.32,48.52,133.52,0.88,0.16,1018,0.8,43,2.7,0.0000,0.0000
2013,1,1,21,0,10.100000000000001,0.92,0.05,0.64,0,0,0,0,4,-0.30000000000000004,0,0,0,0,0.32,48.53,139.74,0.88,0.16,1018,0.8,44,2.9000000000000004,0.0000,0.0000
2013,1,1,21,30,9.9,0.92,0.05,0.64,0,0,0,0,3,-0.30000000000000004,0,0,0,0,0.318,49.19,145.92000000000002,0.88,0.16,1018,0.8,45,3,0.0000,0.0000
2013,1,1,22,0,9.600000000000001,0.9400000000000001,0.045,0.64,0,0,0,0,1,-0.4,0,0,0,0,0.317,49.82,152,0.88,0.16,1018,0.7000000000000001,46,3.1,0.0000,0.0000
2013,1,1,22,30,9.4,0.9400000000000001,0.045,0.64,0,0,0,0,4,-0.4,0,0,0,0,0.315,50.45,157.85,0.88,0.16,1017,0.7000000000000001,47,3.2,0.0000,0.0000
2013,1,1,23,0,9.3,0.9500000000000001,0.042,0.64,0,0,0,0,4,-0.5,0,0,0,0,0.314,50.28,163.21,0.88,0.16,1017,0.7000000000000001,47,3.3000000000000003,0.0000,0.0000
2013,1,1,23,30,9.1,0.9500000000000001,0.042,0.64,0,0,0,0,3,-0.5,0,0,0,0,0.312,50.96,167.4,0.88,0.16,1017,0.7000000000000001,48,3.3000000000000003,0.0000,0.0000
2013,1,2,0,0,8.9,0.9500000000000001,0.039,0.64,0,0,0,0,3,-0.7000000000000001,0,0,0,0,0.31,50.93,168.95000000000002,0.88,0.16,1017,0.7000000000000001,49,3.3000000000000003,0.0000,0.0000
2013,1,2,0,30,8.8,0.9500000000000001,0.039,0.64,0,0,0,0,1,-0.7000000000000001,0,0,0,0,0.308,51.27,166.89000000000001,0.88,0.16,1017,0.7000000000000001,48,3.4000000000000004,0.0000,0.0000
2013,1,2,1,0,8.700000000000001,0.96,0.038,0.64,0,0,0,0,1,-0.9,0,0,0,0,0.306,51,162.45000000000002,0.88,0.16,1017,0.7000000000000001,48,3.4000000000000004,0.0000,0.0000
2013,1,2,1,30,8.6,0.96,0.038,0.64,0,0,0,0,3,-0.9,0,0,0,0,0.305,51.35,156.98,0.88,0.16,1017,0.7000000000000001,47,3.4000000000000004,0.0000,0.0000
2013,1,2,2,0,8.6,0.97,0.036000000000000004,0.64,0,0,0,0,3,-1,0,0,0,0,0.303,51.01,151.08,0.88,0.16,1016,0.7000000000000001,47,3.4000000000000004,0.0000,0.0000
2013,1,2,2,30,8.5,0.97,0.036000000000000004,0.64,0,0,0,0,3,-1,0,0,0,0,0.303,51.35,144.98,0.88,0.16,1016,0.7000000000000001,47,3.4000000000000004,0.0000,0.0000
2013,1,2,3,0,8.4,0.97,0.035,0.64,0,0,0,0,3,-1,0,0,0,0,0.302,51.71,138.79,0.88,0.16,1016,0.7000000000000001,46,3.5,0.0000,0.0000
2013,1,2,3,30,8.4,0.97,0.035,0.64,0,0,0,0,3,-1,0,0,0,0,0.301,51.71,132.57,0.88,0.16,1016,0.7000000000000001,46,3.5,0.0000,0.0000
2013,1,2,4,0,8.3,0.97,0.035,0.64,0,0,0,0,0,-0.9,0,0,0,0,0.301,52.44,126.36,0.87,0.16,1016,0.7000000000000001,45,3.6,0.0000,0.0000
2013,1,2,4,30,8.200000000000001,0.97,0.035,0.64,0,0,0,0,3,-0.9,0,0,0,0,0.3,52.800000000000004,120.19,0.87,0.16,1016,0.7000000000000001,45,3.6,0.0000,0.0000
2013,1,2,5,0,8.200000000000001,0.97,0.035,0.64,0,0,0,0,3,-0.7000000000000001,0,0,0,0,0.3,53.31,114.07000000000001,0.87,0.16,1016,0.6000000000000001,45,3.6,0.0000,0.0000
2013,1,2,5,30,8.1,0.97,0.035,0.64,0,0,0,0,1,-0.7000000000000001,0,0,0,0,0.3,53.67,108.03,0.87,0.16,1016,0.6000000000000001,45,3.6,0.0000,0.0000
2013,1,2,6,0,8,0.98,0.035,0.64,0,0,0,0,1,-0.7000000000000001,0,0,0,0,0.3,54.21,102.11,0.87,0.16,1016,0.6000000000000001,46,3.5,0.0000,0.0000
2013,1,2,6,30,8.4,0.98,0.035,0.64,0,0,0,0,3,-0.7000000000000001,0,0,0,0,0.299,52.77,96.32000000000001,0.87,0.16,1016,0.6000000000000001,47,3.5,0.0000,0.0000
2013,1,2,7,0,8.700000000000001,0.92,0.045,0.64,0,0,0,0,0,-0.5,0,0,0,0,0.298,52.52,90.10000000000001,0.88,0.16,1016,0.6000000000000001,48,3.5,0.0000,0.0000
2013,1,2,7,30,10,0.92,0.045,0.64,27,411,62,0,1,-0.5,27,411,0,62,0.296,48.13,85.11,0.87,0.16,1016,0.5,48,3.7,0.0000,0.0000
2013,1,2,8,0,11.200000000000001,0.9400000000000001,0.045,0.64,43,615,150,0,0,-0.9,43,615,0,150,0.295,43,80.03,0.87,0.16,1017,0.5,48,3.9000000000000004,0.0000,0.0000
2013,1,2,8,30,12.3,0.9400000000000001,0.045,0.64,54,734,241,0,0,-0.9,54,734,0,241,0.294,40,75.21000000000001,0.87,0.16,1017,0.5,50,3.7,11.7635,9.0368
2013,1,2,9,0,13.5,0.97,0.046,0.64,62,809,329,0,0,-1.7000000000000002,62,809,0,329,0.293,35.01,70.76,0.87,0.16,1017,0.5,52,3.6,16.7274,12.9409
2013,1,2,9,30,14.700000000000001,0.97,0.046,0.64,68,861,407,0,0,-1.7000000000000002,68,861,0,407,0.292,32.4,66.76,0.87,0.16,1017,0.5,58,3.4000000000000004,21.4169,16.6442
2013,1,2,10,0,15.9,0.99,0.046,0.64,72,897,475,0,0,-2.4000000000000004,72,897,0,475,0.29,28.330000000000002,63.300000000000004,0.87,0.16,1017,0.5,64,3.3000000000000003,25.6445,19.9872
2013,1,2,10,30,16.5,0.99,0.046,0.64,75,922,529,0,0,-2.4000000000000004,75,922,0,529,0.289,27.27,60.480000000000004,0.86,0.16,1017,0.5,66,2.9000000000000004,29.0814,22.7074
2013,1,2,11,0,17.1,1.01,0.046,0.64,77,938,568,0,0,-1.3,77,938,0,568,0.28800000000000003,28.47,58.4,0.86,0.16,1016,0.5,68,2.4000000000000004,31.5988,24.7006
2013,1,2,11,30,17.5,1.01,0.046,0.64,78,947,592,0,0,-1.3,78,947,0,592,0.28700000000000003,27.76,57.14,0.86,0.16,1016,0.5,68,2,33.1537,25.9316
2013,1,2,12,0,17.8,1.03,0.045,0.64,78,951,600,0,0,-1.4000000000000001,78,951,0,600,0.28500000000000003,27.11,56.75,0.86,0.16,1015,0.5,67,1.7000000000000002,33.6682,26.3387
2013,1,2,12,30,18,1.03,0.045,0.64,77,948,590,0,0,-1.4000000000000001,77,948,0,590,0.28400000000000003,26.77,57.25,0.86,0.16,1015,0.5,63,1.5,33.0230,25.8281
2013,1,2,13,0,18.1,1.06,0.04,0.64,74,945,566,0,0,-0.8,74,945,0,566,0.28300000000000003,27.8,58.63,0.86,0.16,1015,0.5,58,1.4000000000000001,31.4479,24.5799
2013,1,2,13,30,18,1.06,0.04,0.64,72,929,525,0,0,-0.8,72,929,0,525,0.28200000000000003,27.95,60.81,0.86,0.16,1014,0.5,51,1.3,28.8040,22.4864
2013,1,2,14,0,17.900000000000002,1.07,0.042,0.64,69,901,468,0,0,-0.1,69,901,0,468,0.28200000000000003,29.68,63.72,0.86,0.16,1014,0.5,44,1.2000000000000002,25.1933,19.6295
2013,1,2,14,30,17.400000000000002,1.07,0.042,0.64,65,864,399,0,0,-0.1,65,864,0,399,0.281,30.63,67.25,0.86,0.16,1014,0.5,199,1.1,20.9132,16.2450
2013,1,2,15,0,16.900000000000002,1.08,0.044,0.64,60,808,319,0,0,2.2,60,808,0,319,0.281,37.160000000000004,71.32000000000001,0.87,0.16,1014,0.5,354,0.9,16.1359,12.4737
2013,1,2,15,30,15.600000000000001,1.08,0.044,0.64,52,728,230,0,0,2.2,52,728,0,230,0.281,40.36,75.83,0.87,0.16,1014,0.5,336,1.1,11.1684,8.5700
2013,1,2,16,0,14.3,1.11,0.044,0.64,41,603,138,0,0,3.2,41,603,0,138,0.281,47.2,80.69,0.87,0.16,1015,0.5,318,1.3,0.0000,0.0000
2013,1,2,16,30,13.4,1.11,0.044,0.64,24,386,53,0,0,3.2,24,386,0,53,0.281,50.03,85.79,0.87,0.16,1015,0.5,327,1.5,0.0000,0.0000
2013,1,2,17,0,12.600000000000001,1.08,0.049,0.64,0,0,0,0,1,2.1,0,0,0,0,0.28200000000000003,48.7,91.42,0.87,0.16,1015,0.5,335,1.7000000000000002,0.0000,0.0000
2013,1,2,17,30,12.200000000000001,1.08,0.049,0.64,0,0,0,0,1,2.1,0,0,0,0,0.28200000000000003,49.99,97.07000000000001,0.87,0.16,1015,0.5,343,1.8,0.0000,0.0000
2013,1,2,18,0,11.8,1.04,0.054,0.64,0,0,0,0,1,1.8,0,0,0,0,0.28200000000000003,50.49,102.88,0.87,0.16,1015,0.5,350,2,0.0000,0.0000
2013,1,2,18,30,11.5,1.04,0.054,0.64,0,0,0,0,1,1.8,0,0,0,0,0.28300000000000003,51.5,108.82000000000001,0.87,0.16,1015,0.5,176,2,0.0000,0.0000
2013,1,2,19,0,11.3,1,0.057,0.64,0,0,0,0,0,1.9000000000000001,0,0,0,0,0.28300000000000003,52.42,114.87,0.87,0.16,1015,0.5,2,2.1,0.0000,0.0000
2013,1,2,19,30,11.100000000000001,1,0.057,0.64,0,0,0,0,1,1.9000000000000001,0,0,0,0,0.28400000000000003,53.120000000000005,120.99000000000001,0.87,0.16,1015,0.5,6,2.1,0.0000,0.0000
2013,1,2,20,0,11,0.97,0.058,0.64,0,0,0,0,1,1.9000000000000001,0,0,0,0,0.28400000000000003,53.620000000000005,127.17,0.87,0.16,1015,0.5,10,2.1,0.0000,0.0000
2013,1,2,20,30,10.8,0.97,0.058,0.64,0,0,0,0,1,1.9000000000000001,0,0,0,0,0.28500000000000003,54.34,133.39000000000001,0.87,0.16,1015,0.5,14,2.1,0.0000,0.0000
2013,1,2,21,0,10.600000000000001,0.9400000000000001,0.06,0.64,0,0,0,0,3,1.9000000000000001,0,0,0,0,0.28500000000000003,54.9,139.6,0.87,0.16,1015,0.5,19,2.2,0.0000,0.0000
2013,1,2,21,30,10.5,0.9400000000000001,0.06,0.64,0,0,0,0,3,1.9000000000000001,0,0,0,0,0.28600000000000003,55.27,145.78,0.87,0.16,1015,0.5,25,2.2,0.0000,0.0000
2013,1,2,22,0,10.3,0.92,0.06,0.64,0,0,0,0,0,1.7000000000000002,0,0,0,0,0.28600000000000003,55.1,151.86,0.87,0.16,1015,0.5,30,2.3000000000000003,0.0000,0.0000
2013,1,2,22,30,10.200000000000001,0.92,0.06,0.64,0,0,0,0,3,1.7000000000000002,0,0,0,0,0.28700000000000003,55.47,157.71,0.86,0.16,1015,0.5,35,2.3000000000000003,0.0000,0.0000
2013,1,2,23,0,10,0.9,0.061,0.64,0,0,0,0,1,1.2000000000000002,0,0,0,0,0.28700000000000003,54.34,163.07,0.86,0.16,1015,0.5,39,2.3000000000000003,0.0000,0.0000
2013,1,2,23,30,9.9,0.9,0.061,0.64,0,0,0,0,1,1.2000000000000002,0,0,0,0,0.28700000000000003,54.71,167.26,0.86,0.16,1015,0.5,42,2.4000000000000004,0.0000,0.0000
2013,1,3,0,0,9.8,0.89,0.06,0.64,0,0,0,0,1,0.6000000000000001,0,0,0,0,0.28800000000000003,52.71,168.85,0.86,0.16,1015,0.5,45,2.4000000000000004,0.0000,0.0000
2013,1,3,0,30,9.700000000000001,0.89,0.06,0.64,0,0,0,0,1,0.6000000000000001,0,0,0,0,0.28800000000000003,53.06,166.86,0.86,0.16,1015,0.5,46,2.5,0.0000,0.0000
2013,1,3,1,0,9.700000000000001,0.89,0.059000000000000004,0.64,0,0,0,0,0,0,0,0,0,0,0.28800000000000003,50.95,162.46,0.86,0.16,1015,0.5,46,2.5,0.0000,0.0000
2013,1,3,1,30,9.700000000000001,0.89,0.059000000000000004,0.64,0,0,0,0,1,0,0,0,0,0,0.289,50.95,157.02,0.86,0.16,1015,0.5,46,2.5,0.0000,0.0000
2013,1,3,2,0,9.700000000000001,0.9,0.057,0.64,0,0,0,0,1,-0.4,0,0,0,0,0.29,49.46,151.13,0.86,0.16,1015,0.5,45,2.6,0.0000,0.0000
2013,1,3,2,30,9.700000000000001,0.9,0.057,0.64,0,0,0,0,0,-0.4,0,0,0,0,0.291,49.46,145.03,0.86,0.16,1015,0.5,44,2.7,0.0000,0.0000
2013,1,3,3,0,9.700000000000001,0.91,0.054,0.64,0,0,0,0,1,-0.7000000000000001,0,0,0,0,0.291,48.35,138.85,0.86,0.16,1014,0.5,43,2.7,0.0000,0.0000
2013,1,3,3,30,9.700000000000001,0.91,0.054,0.64,0,0,0,0,1,-0.7000000000000001,0,0,0,0,0.292,48.35,132.63,0.86,0.16,1014,0.5,43,2.9000000000000004,0.0000,0.0000
2013,1,3,4,0,9.700000000000001,0.93,0.051000000000000004,0.64,0,0,0,0,0,-0.8,0,0,0,0,0.293,47.82,126.41,0.86,0.16,1015,0.5,43,3,0.0000,0.0000
2013,1,3,4,30,9.700000000000001,0.93,0.051000000000000004,0.64,0,0,0,0,1,-0.8,0,0,0,0,0.294,47.82,120.24000000000001,0.86,0.16,1015,0.4,44,3.2,0.0000,0.0000
2013,1,3,5,0,9.700000000000001,0.9500000000000001,0.049,0.64,0,0,0,0,1,-0.9,0,0,0,0,0.294,47.77,114.11,0.86,0.16,1015,0.4,45,3.3000000000000003,0.0000,0.0000
2013,1,3,5,30,9.600000000000001,0.9500000000000001,0.049,0.64,0,0,0,0,1,-0.9,0,0,0,0,0.295,48.09,108.08,0.86,0.16,1015,0.4,45,3.4000000000000004,0.0000,0.0000
2013,1,3,6,0,9.600000000000001,0.97,0.047,0.64,0,0,0,0,3,-0.8,0,0,0,0,0.295,48.410000000000004,102.15,0.86,0.16,1016,0.4,46,3.6,0.0000,0.0000
2013,1,3,6,30,10,0.97,0.047,0.64,0,0,0,0,3,-0.8,0,0,0,0,0.295,47.13,96.35000000000001,0.87,0.16,1016,0.4,46,3.9000000000000004,0.0000,0.0000
2013,1,3,7,0,10.4,0.97,0.047,0.64,0,0,0,0,1,-0.5,0,0,0,0,0.295,46.87,90.12,0.87,0.16,1016,0.4,47,4.2,0.0000,0.0000
2013,1,3,7,30,11.4,0.97,0.047,0.64,28,416,63,7,3,-0.5,39,1,7,39,0.295,43.910000000000004,85.13,0.87,0.16,1017,0.4,47,4.6000000000000005,0.0000,0.0000
2013,1,3,8,0,12.5,0.96,0.049,0.64,44,616,151,0,0,-0.1,44,616,0,151,0.295,41.82,80.04,0.87,0.16,1017,0.4,47,5,0.0000,0.0000
2013,1,3,8,30,13.600000000000001,0.96,0.049,0.64,55,737,243,0,0,-0.1,55,737,0,243,0.296,38.93,75.21000000000001,0.87,0.16,1017,0.4,48,5,11.8611,9.1118
2013,1,3,9,0,14.700000000000001,0.96,0.05,0.64,63,812,331,0,0,-0.1,63,812,0,331,0.296,36.35,70.75,0.87,0.16,1018,0.4,50,5,16.8306,13.0209
2013,1,3,9,30,15.9,0.96,0.05,0.64,69,864,411,0,0,-0.1,69,864,0,411,0.296,33.660000000000004,66.73,0.87,0.16,1018,0.4,54,4.800000000000001,21.6326,16.8123
2013,1,3,10,0,17.1,0.98,0.047,0.64,72,896,475,0,0,0,72,896,0,475,0.296,31.34,63.26,0.87,0.16,1018,0.5,58,4.6000000000000005,25.6515,19.9932
2013,1,3,10,30,17.7,0.98,0.047,0.64,75,920,530,0,0,0,75,920,0,530,0.296,30.150000000000002,60.42,0.87,0.16,1017,0.5,59,4.1000000000000005,29.1469,22.7593
2013,1,3,11,0,18.400000000000002,0.96,0.052000000000000005,0.64,80,930,568,0,0,0.7000000000000001,80,930,0,568,0.297,30.400000000000002,58.33,0.87,0.16,1017,0.5,61,3.6,31.6108,24.7108
2013,1,3,11,30,18.8,0.96,0.052000000000000005,0.64,81,939,592,0,0,0.7000000000000001,81,939,0,592,0.297,29.650000000000002,57.050000000000004,0.87,0.16,1017,0.5,61,3.1,33.1689,25.9446
2013,1,3,12,0,19.200000000000003,0.96,0.055,0.64,83,938,598,1,0,-0.30000000000000004,83,938,1,598,0.297,26.84,56.65,0.87,0.16,1016,0.5,60,2.7,33.5728,26.2652
