Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,201382,-,-,-,33.93,-118.42,-8,12,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2004,1,2,0,0,11.9,1.06,0.079,0.64,0,0,0,0,7,10.200000000000001,0,0,0,0,0.249,89.13,169.02,0.92,0.16,1016,2,143,1,0.0000,0.0000
2004,1,2,0,30,11.8,1.06,0.079,0.64,0,0,0,0,7,10.200000000000001,0,0,0,0,0.249,89.72,166.91,0.93,0.16,1016,2,142,1.1,0.0000,0.0000
2004,1,2,1,0,11.8,1.07,0.08600000000000001,0.64,0,0,0,0,7,10.100000000000001,0,0,0,0,0.249,89.26,162.44,0.93,0.16,1016,2.1,141,1.2000000000000002,0.0000,0.0000
2004,1,2,1,30,11.700000000000001,1.07,0.08600000000000001,0.64,0,0,0,0,7,10.100000000000001,0,0,0,0,0.249,89.85000000000001,156.96,0.93,0.16,1016,2.1,144,1.3,0.0000,0.0000
2004,1,2,2,0,11.700000000000001,1.07,0.08600000000000001,0.64,0,0,0,0,7,10,0,0,0,0,0.249,89.54,151.05,0.93,0.16,1016,2.1,146,1.4000000000000001,0.0000,0.0000
2004,1,2,2,30,11.700000000000001,1.07,0.08600000000000001,0.64,0,0,0,0,4,10,0,0,0,0,0.25,89.54,144.94,0.93,0.16,1016,2.2,148,1.5,0.0000,0.0000
2004,1,2,3,0,11.700000000000001,1.06,0.082,0.64,0,0,0,0,4,10,0,0,0,0,0.25,89.17,138.75,0.93,0.16,1016,2.2,151,1.5,0.0000,0.0000
2004,1,2,3,30,11.700000000000001,1.06,0.082,0.64,0,0,0,0,1,10,0,0,0,0,0.251,89.17,132.53,0.93,0.16,1016,2.2,157,1.6,0.0000,0.0000
2004,1,2,4,0,11.700000000000001,1.04,0.097,0.64,0,0,0,0,0,9.9,0,0,0,0,0.251,88.72,126.32000000000001,0.9400000000000001,0.16,1015,2.3000000000000003,163,1.8,0.0000,0.0000
2004,1,2,4,30,11.700000000000001,1.04,0.097,0.64,0,0,0,0,1,9.9,0,0,0,0,0.252,88.8,120.15,0.9400000000000001,0.16,1016,2.3000000000000003,167,1.9000000000000001,0.0000,0.0000
2004,1,2,5,0,11.8,1.04,0.092,0.64,0,0,0,0,0,10,0,0,0,0,0.252,88.74,114.03,0.9400000000000001,0.16,1016,2.3000000000000003,170,2.1,0.0000,0.0000
2004,1,2,5,30,11.8,1.04,0.092,0.64,0,0,0,0,1,10,0,0,0,0,0.253,88.74,108,0.9400000000000001,0.16,1016,2.4000000000000004,172,2.3000000000000003,0.0000,0.0000
2004,1,2,6,0,11.8,1.03,0.08,0.64,0,0,0,0,4,10.200000000000001,0,0,0,0,0.254,89.77,102.08,0.9400000000000001,0.16,1016,2.4000000000000004,173,2.5,0.0000,0.0000
2004,1,2,6,30,12,1.03,0.08,0.64,0,0,0,0,0,10.200000000000001,0,0,0,0,0.254,88.59,96.29,0.9500000000000001,0.16,1016,2.4000000000000004,173,2.7,0.0000,0.0000
2004,1,2,7,0,12.200000000000001,1.03,0.08600000000000001,0.64,0,0,0,0,1,10.4,0,0,0,0,0.253,88.98,90.09,0.9500000000000001,0.16,1016,2.4000000000000004,173,2.9000000000000004,0.0000,0.0000
2004,1,2,7,30,12.5,1.03,0.08600000000000001,0.64,31,270,54,7,4,10.4,9,0,7,9,0.253,87.25,85.10000000000001,0.9500000000000001,0.16,1016,2.4000000000000004,172,3.2,0.0000,0.0000
2004,1,2,8,0,12.9,1.01,0.07200000000000001,0.64,48,492,134,0,4,10.8,5,0,0,5,0.253,86.88,80.03,0.9500000000000001,0.16,1016,2.4000000000000004,171,3.6,0.0000,0.0000
2004,1,2,8,30,13.100000000000001,1.01,0.07200000000000001,0.64,61,615,218,0,4,10.8,7,0,0,7,0.253,85.76,75.22,0.9400000000000001,0.16,1016,2.4000000000000004,173,3.8000000000000003,0.3416,0.2625
2004,1,2,9,0,13.3,0.99,0.058,0.64,66,717,302,0,4,11.100000000000001,12,0,0,12,0.252,86.26,70.77,0.9400000000000001,0.16,1017,2.4000000000000004,175,4,0.6101,0.4720
2004,1,2,9,30,13.5,0.99,0.058,0.64,72,768,375,0,4,11,21,0,0,21,0.251,85.06,66.78,0.9400000000000001,0.16,1016,2.5,178,4.2,1.1049,0.8586
2004,1,2,10,0,13.700000000000001,0.93,0.075,0.64,84,782,435,0,4,11.3,26,0,0,26,0.25,85.48,63.33,0.9500000000000001,0.16,1016,2.5,182,4.3,1.4034,1.0938
2004,1,2,10,30,13.8,0.93,0.075,0.64,87,809,486,0,4,11.3,79,0,0,79,0.249,84.84,60.52,0.9500000000000001,0.16,1015,2.5,187,4.3,4.3419,3.3902
2004,1,2,11,0,13.8,0.91,0.063,0.64,85,841,525,0,4,11.600000000000001,91,0,0,91,0.249,86.62,58.46,0.9400000000000001,0.16,1015,2.5,191,4.4,5.0608,3.9559
2004,1,2,11,30,13.9,0.91,0.063,0.64,86,851,547,0,4,11.600000000000001,149,0,0,149,0.248,85.98,57.21,0.9400000000000001,0.16,1014,2.5,196,4.4,8.3414,6.5242
2004,1,2,12,0,14,0.88,0.054,0.64,82,862,554,0,4,11.9,144,0,0,144,0.247,87.16,56.83,0.9400000000000001,0.16,1014,2.6,201,4.5,8.0771,6.3185
2004,1,2,12,30,14.100000000000001,0.88,0.054,0.64,82,858,545,0,4,11.9,127,0,0,127,0.247,86.60000000000001,57.34,0.9500000000000001,0.16,1014,2.6,207,4.5,7.1050,5.5568
2004,1,2,13,0,14.100000000000001,0.8300000000000001,0.08,0.64,92,815,515,0,4,12.100000000000001,91,0,0,91,0.247,87.99,58.730000000000004,0.9500000000000001,0.16,1013,2.6,212,4.5,5.0533,3.9495
2004,1,2,13,30,14.200000000000001,0.8300000000000001,0.08,0.64,89,796,476,0,4,12.100000000000001,110,0,0,110,0.248,87.42,60.910000000000004,0.9500000000000001,0.16,1013,2.6,217,4.4,6.0314,4.7083
2004,1,2,14,0,14.200000000000001,0.85,0.069,0.64,81,782,426,0,4,12.3,74,0,0,74,0.249,88.13,63.83,0.9500000000000001,0.16,1013,2.6,221,4.3,3.9805,3.1012
2004,1,2,14,30,14.100000000000001,0.85,0.069,0.64,75,741,360,0,4,12.3,81,0,0,81,0.25,88.7,67.37,0.9400000000000001,0.16,1013,2.6,227,4.2,4.2414,3.2942
2004,1,2,15,0,14,0.86,0.063,0.64,66,692,287,0,4,12.100000000000001,51,0,0,51,0.251,88.48,71.43,0.9400000000000001,0.16,1013,2.6,233,4.1000000000000005,2.5771,1.9919
2004,1,2,15,30,13.700000000000001,0.86,0.063,0.64,57,607,204,0,4,12.100000000000001,67,0,0,67,0.252,90.22,75.94,0.9400000000000001,0.16,1013,2.6,239,3.8000000000000003,3.2505,2.4938
2004,1,2,16,0,13.3,0.91,0.067,0.64,45,471,121,0,3,11.8,39,0,0,39,0.253,90.4,80.8,0.9500000000000001,0.16,1013,2.5,245,3.4000000000000004,0.0000,0.0000
2004,1,2,16,30,12.9,0.91,0.067,0.64,26,256,44,0,1,11.8,26,256,0,44,0.254,92.79,85.9,0.9500000000000001,0.16,1013,2.5,250,3.1,0.0000,0.0000
2004,1,2,17,0,12.5,0.9500000000000001,0.063,0.64,0,0,0,0,0,11.3,0,0,0,0,0.255,92.28,91.54,0.9500000000000001,0.16,1013,2.4000000000000004,255,2.8000000000000003,0.0000,0.0000
2004,1,2,17,30,12.200000000000001,0.9500000000000001,0.063,0.64,0,0,0,0,0,11.3,0,0,0,0,0.256,94.11,97.18,0.9500000000000001,0.16,1013,2.4000000000000004,260,2.7,0.0000,0.0000
2004,1,2,18,0,12,0.97,0.058,0.64,0,0,0,0,1,10.8,0,0,0,0,0.256,92.47,102.99000000000001,0.9400000000000001,0.16,1013,2.3000000000000003,264,2.7,0.0000,0.0000
2004,1,2,18,30,11.9,0.97,0.058,0.64,0,0,0,0,1,10.8,0,0,0,0,0.256,93.08,108.93,0.9500000000000001,0.16,1013,2.2,267,2.8000000000000003,0.0000,0.0000
2004,1,2,19,0,11.8,0.99,0.062,0.64,0,0,0,0,1,10.5,0,0,0,0,0.257,91.77,114.98,0.9500000000000001,0.16,1013,2.1,269,2.8000000000000003,0.0000,0.0000
2004,1,2,19,30,11.8,0.99,0.062,0.64,0,0,0,0,4,10.5,0,0,0,0,0.256,91.77,121.10000000000001,0.9500000000000001,0.16,1013,2,272,2.9000000000000004,0.0000,0.0000
2004,1,2,20,0,11.700000000000001,1.01,0.058,0.64,0,0,0,0,1,10.100000000000001,0,0,0,0,0.256,90.07000000000001,127.28,0.9500000000000001,0.16,1013,1.9000000000000001,274,3,0.0000,0.0000
2004,1,2,20,30,11.700000000000001,1.01,0.058,0.64,0,0,0,0,1,10.100000000000001,0,0,0,0,0.257,90.07000000000001,133.5,0.9400000000000001,0.16,1013,1.8,278,3,0.0000,0.0000
2004,1,2,21,0,11.600000000000001,1.03,0.051000000000000004,0.64,0,0,0,0,0,9.4,0,0,0,0,0.257,86.65,139.71,0.9400000000000001,0.16,1013,1.7000000000000002,281,3.1,0.0000,0.0000
2004,1,2,21,30,11.4,1.03,0.051000000000000004,0.64,0,0,0,0,0,9.4,0,0,0,0,0.257,87.8,145.89000000000001,0.93,0.16,1013,1.6,285,3,0.0000,0.0000
2004,1,2,22,0,11.100000000000001,1.05,0.05,0.64,0,0,0,0,1,8.5,0,0,0,0,0.258,84.24,151.97,0.93,0.16,1013,1.5,288,2.9000000000000004,0.0000,0.0000
2004,1,2,22,30,10.9,1.05,0.05,0.64,0,0,0,0,1,8.5,0,0,0,0,0.259,85.37,157.83,0.93,0.16,1013,1.4000000000000001,291,2.8000000000000003,0.0000,0.0000
2004,1,2,23,0,10.600000000000001,1.07,0.049,0.64,0,0,0,0,4,7.7,0,0,0,0,0.26,82.25,163.19,0.92,0.16,1013,1.3,294,2.8000000000000003,0.0000,0.0000
2004,1,2,23,30,10.4,1.07,0.049,0.64,0,0,0,0,0,7.7,0,0,0,0,0.26,83.35000000000001,167.37,0.92,0.16,1013,1.3,297,2.9000000000000004,0.0000,0.0000
2004,1,3,0,0,10.100000000000001,1.1,0.047,0.64,0,0,0,0,0,7,0,0,0,0,0.261,80.89,168.93,0.91,0.16,1013,1.2000000000000002,299,2.9000000000000004,0.0000,0.0000
2004,1,3,0,30,9.9,1.1,0.047,0.64,0,0,0,0,0,7,0,0,0,0,0.261,81.98,166.89000000000001,0.91,0.16,1013,1.2000000000000002,302,2.9000000000000004,0.0000,0.0000
2004,1,3,1,0,9.700000000000001,1.12,0.047,0.64,0,0,0,0,0,6.5,0,0,0,0,0.262,80.64,162.46,0.91,0.16,1013,1.2000000000000002,306,3,0.0000,0.0000
2004,1,3,1,30,9.5,1.12,0.047,0.64,0,0,0,0,0,6.5,0,0,0,0,0.262,81.73,157,0.91,0.16,1013,1.1,308,3,0.0000,0.0000
2004,1,3,2,0,9.200000000000001,1.1500000000000001,0.046,0.64,0,0,0,0,0,6.2,0,0,0,0,0.263,81.65,151.1,0.91,0.16,1013,1.1,311,3,0.0000,0.0000
2004,1,3,2,30,9,1.1500000000000001,0.046,0.64,0,0,0,0,0,6.2,0,0,0,0,0.263,82.67,145,0.91,0.16,1012,1.1,313,3,0.0000,0.0000
2004,1,3,3,0,8.8,1.19,0.046,0.64,0,0,0,0,0,5.9,0,0,0,0,0.264,82.27,138.81,0.9,0.16,1012,1,315,3.1,0.0000,0.0000
2004,1,3,3,30,8.6,1.19,0.046,0.64,0,0,0,0,0,5.9,0,0,0,0,0.265,83.39,132.59,0.9,0.16,1012,1,318,3.1,0.0000,0.0000
2004,1,3,4,0,8.4,1.22,0.047,0.64,0,0,0,0,0,5.6000000000000005,0,0,0,0,0.265,82.75,126.38000000000001,0.91,0.16,1012,0.9,321,3.2,0.0000,0.0000
2004,1,3,4,30,8.200000000000001,1.22,0.047,0.64,0,0,0,0,0,5.7,0,0,0,0,0.267,83.96000000000001,120.2,0.91,0.16,1013,0.9,325,3.2,0.0000,0.0000
2004,1,3,5,0,8.1,1.25,0.047,0.64,0,0,0,0,0,5.2,0,0,0,0,0.268,82,114.08,0.91,0.16,1013,0.8,330,3.2,0.0000,0.0000
2004,1,3,5,30,7.9,1.25,0.047,0.64,0,0,0,0,0,5.2,0,0,0,0,0.269,83.12,108.05,0.9,0.16,1013,0.8,334,3.2,0.0000,0.0000
2004,1,3,6,0,7.800000000000001,1.31,0.044,0.64,0,0,0,0,0,4.7,0,0,0,0,0.271,80.63,102.12,0.9,0.16,1013,0.7000000000000001,339,3.2,0.0000,0.0000
2004,1,3,6,30,8,1.31,0.044,0.64,0,0,0,0,0,4.7,0,0,0,0,0.272,79.62,96.33,0.89,0.16,1014,0.7000000000000001,343,3.4000000000000004,0.0000,0.0000
2004,1,3,7,0,8.3,1.43,0.037,0.64,0,0,0,0,0,4.5,0,0,0,0,0.272,76.72,90.10000000000001,0.89,0.16,1014,0.6000000000000001,348,3.6,0.0000,0.0000
2004,1,3,7,30,9.1,1.43,0.037,0.64,26,452,65,0,0,4.5,26,452,0,65,0.273,72.69,85.12,0.88,0.16,1014,0.5,350,4.2,0.0000,0.0000
2004,1,3,8,0,9.9,1.48,0.034,0.64,40,653,153,0,0,4.3,40,653,0,153,0.273,68.05,80.04,0.87,0.16,1015,0.5,353,4.800000000000001,0.0000,0.0000
2004,1,3,8,30,10.4,1.48,0.034,0.64,50,765,245,0,0,4.3,50,765,0,245,0.273,65.82000000000001,75.22,0.87,0.16,1015,0.5,351,5,11.9577,9.1859
2004,1,3,9,0,11,1.49,0.031,0.64,56,853,337,0,0,2.7,56,853,0,337,0.274,56.47,70.76,0.86,0.16,1015,0.4,350,5.300000000000001,17.1342,13.2555
2004,1,3,9,30,11.600000000000001,1.49,0.031,0.64,61,901,416,0,0,2.7,61,901,0,416,0.273,54.28,66.76,0.87,0.16,1015,0.4,347,5.4,21.8905,17.0123
2004,1,3,10,0,12.3,1.34,0.031,0.64,65,933,484,0,0,0.2,65,933,0,484,0.273,43.53,63.300000000000004,0.87,0.16,1015,0.4,345,5.5,26.1304,20.3659
2004,1,3,10,30,12.9,1.34,0.031,0.64,68,956,538,0,0,0.2,68,956,0,538,0.272,41.86,60.480000000000004,0.87,0.16,1015,0.4,342,5.6000000000000005,29.5762,23.0937
2004,1,3,11,0,13.4,1.28,0.032,0.64,70,969,578,0,0,-1.6,70,969,0,578,0.271,35.49,58.39,0.87,0.16,1015,0.4,339,5.6000000000000005,32.1568,25.1370
2004,1,3,11,30,13.8,1.28,0.032,0.64,71,977,602,0,0,-1.6,71,977,0,602,0.27,34.59,57.13,0.87,0.16,1015,0.4,336,5.7,33.7154,26.3711
2004,1,3,12,0,14.200000000000001,1.21,0.034,0.64,73,977,609,0,0,-2.4000000000000004,73,977,0,609,0.269,31.63,56.730000000000004,0.88,0.16,1015,0.4,333,5.800000000000001,34.1767,26.7367
2004,1,3,12,30,14.3,1.21,0.034,0.64,73,974,599,0,0,-2.4000000000000004,73,974,0,599,0.269,31.42,57.24,0.88,0.16,1015,0.4,331,5.9,33.5285,26.2236
2004,1,3,13,0,14.4,1.19,0.038,0.64,73,959,573,0,0,-2.6,73,959,0,573,0.269,30.93,58.61,0.88,0.16,1015,0.4,330,5.9,31.8404,24.8868
