Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,201382,-,-,-,33.93,-118.42,-8,12,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2005,1,1,0,0,10.9,0.96,0.062,0.64,0,0,0,0,0,6.6000000000000005,0,0,0,0,0.256,74.79,169.04,0.93,0.15,1013,0.9,266,1.9000000000000001,0.0000,0.0000
2005,1,1,0,30,10.9,0.96,0.062,0.64,0,0,0,0,0,6.6000000000000005,0,0,0,0,0.256,74.79,166.91,0.9400000000000001,0.15,1013,0.9,267,1.9000000000000001,0.0000,0.0000
2005,1,1,1,0,10.8,0.99,0.068,0.64,0,0,0,0,0,6.300000000000001,0,0,0,0,0.256,73.7,162.44,0.9400000000000001,0.15,1013,0.9,268,1.9000000000000001,0.0000,0.0000
2005,1,1,1,30,10.8,0.99,0.068,0.64,0,0,0,0,1,6.300000000000001,0,0,0,0,0.256,73.7,156.95000000000002,0.9400000000000001,0.15,1013,1,267,1.8,0.0000,0.0000
2005,1,1,2,0,10.8,1,0.068,0.64,0,0,0,0,4,6.1000000000000005,0,0,0,0,0.257,72.57000000000001,151.03,0.9400000000000001,0.15,1013,1,267,1.8,0.0000,0.0000
2005,1,1,2,30,10.8,1,0.068,0.64,0,0,0,0,7,6.1000000000000005,0,0,0,0,0.258,72.57000000000001,144.93,0.93,0.15,1013,1,268,1.8,0.0000,0.0000
2005,1,1,3,0,10.700000000000001,1.01,0.061,0.64,0,0,0,0,0,5.800000000000001,0,0,0,0,0.259,71.94,138.74,0.93,0.15,1013,1,269,1.8,0.0000,0.0000
2005,1,1,3,30,10.700000000000001,1.01,0.061,0.64,0,0,0,0,0,5.800000000000001,0,0,0,0,0.26,71.94,132.52,0.93,0.15,1013,1,268,1.7000000000000002,0.0000,0.0000
2005,1,1,4,0,10.600000000000001,1.02,0.06,0.64,0,0,0,0,0,5.6000000000000005,0,0,0,0,0.261,71.38,126.31,0.92,0.15,1013,1,268,1.6,0.0000,0.0000
2005,1,1,4,30,10.600000000000001,1.02,0.06,0.64,0,0,0,0,0,5.6000000000000005,0,0,0,0,0.262,71.38,120.13,0.92,0.15,1013,1,266,1.5,0.0000,0.0000
2005,1,1,5,0,10.5,1.03,0.06,0.64,0,0,0,0,0,5.4,0,0,0,0,0.263,70.93,114.02,0.92,0.15,1013,1,265,1.4000000000000001,0.0000,0.0000
2005,1,1,5,30,10.600000000000001,1.03,0.06,0.64,0,0,0,0,0,5.4,0,0,0,0,0.265,70.46000000000001,107.99000000000001,0.92,0.15,1013,1,262,1.3,0.0000,0.0000
2005,1,1,6,0,10.600000000000001,1.06,0.06,0.64,0,0,0,0,0,5.300000000000001,0,0,0,0,0.266,69.77,102.07000000000001,0.92,0.15,1014,1.1,260,1.2000000000000002,0.0000,0.0000
2005,1,1,6,30,10.8,1.06,0.06,0.64,0,0,0,0,0,5.300000000000001,0,0,0,0,0.267,68.85000000000001,96.28,0.92,0.15,1014,1.1,255,1,0.0000,0.0000
2005,1,1,7,0,11,1.04,0.065,0.64,0,0,0,0,0,5.4,0,0,0,0,0.268,68.49,90.08,0.92,0.15,1014,1.1,250,0.9,0.0000,0.0000
2005,1,1,7,30,11.4,1.04,0.065,0.64,29,336,58,0,0,5.4,29,336,0,58,0.269,66.71000000000001,85.10000000000001,0.92,0.15,1014,1.2000000000000002,240,0.8,0.0000,0.0000
2005,1,1,8,0,11.9,1.07,0.066,0.64,47,538,140,0,0,6.1000000000000005,47,538,0,140,0.27,67.8,80.02,0.92,0.15,1014,1.2000000000000002,230,0.8,0.0000,0.0000
2005,1,1,8,30,12.200000000000001,1.07,0.066,0.64,59,661,228,0,0,6.2,59,661,0,228,0.27,66.54,75.22,0.92,0.15,1015,1.2000000000000002,228,0.9,11.1280,8.5485
2005,1,1,9,0,12.600000000000001,1.11,0.062,0.64,67,744,312,0,1,5.9,67,744,0,312,0.271,63.71,70.77,0.92,0.15,1015,1.3,226,1,15.8616,12.2709
2005,1,1,9,30,12.8,1.11,0.062,0.64,73,798,388,0,0,5.9,73,798,0,388,0.271,62.88,66.78,0.92,0.15,1015,1.3,225,1.2000000000000002,20.4138,15.8644
2005,1,1,10,0,13,1.24,0.055,0.64,74,843,453,0,0,6,74,843,0,453,0.272,62.32,63.34,0.91,0.15,1015,1.4000000000000001,223,1.3,24.4500,19.0557
2005,1,1,10,30,13.100000000000001,1.24,0.055,0.64,78,868,505,0,0,6,78,868,0,505,0.273,61.92,60.54,0.92,0.15,1015,1.4000000000000001,222,1.4000000000000001,27.7520,21.6686
2005,1,1,11,0,13.3,1.25,0.06,0.64,82,879,542,0,8,6.2,259,175,0,351,0.273,62.06,58.47,0.92,0.15,1014,1.4000000000000001,221,1.6,19.5193,15.2576
2005,1,1,11,30,13.3,1.25,0.06,0.64,83,885,562,0,4,6.2,260,22,0,271,0.274,62.06,57.22,0.92,0.15,1014,1.5,220,1.8,15.1705,11.8654
2005,1,1,12,0,13.4,1.24,0.064,0.64,85,883,568,0,4,6.5,220,3,0,222,0.275,62.99,56.85,0.92,0.15,1014,1.5,219,1.9000000000000001,12.4510,9.7400
2005,1,1,12,30,13.3,1.24,0.064,0.64,85,879,559,0,7,6.5,233,77,0,274,0.276,63.4,57.370000000000005,0.93,0.15,1014,1.5,220,2,15.3266,11.9867
2005,1,1,13,0,13.200000000000001,1.19,0.069,0.64,86,859,531,0,7,6.7,227,69,0,263,0.277,64.75,58.75,0.93,0.15,1013,1.6,221,2.1,14.6031,11.4131
2005,1,1,13,30,13.100000000000001,1.19,0.069,0.64,83,840,491,0,7,6.7,223,63,0,253,0.278,65.17,60.94,0.93,0.15,1013,1.6,223,2,13.8698,10.8268
