Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,201382,-,-,-,33.93,-118.42,-8,12,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2007,1,1,0,0,9.200000000000001,1.33,0.064,0.64,0,0,0,0,1,5.7,0,0,0,0,0.31,79,169.08,0.89,0.16,1016,1,25,2.8000000000000003,0.0000,0.0000
2007,1,1,0,30,9,1.33,0.064,0.64,0,0,0,0,7,5.7,0,0,0,0,0.31,80.07000000000001,166.92000000000002,0.89,0.16,1016,1,25,3,0.0000,0.0000
2007,1,1,1,0,8.8,1.32,0.068,0.64,0,0,0,0,7,5.4,0,0,0,0,0.31,79.01,162.42000000000002,0.9,0.16,1016,1,25,3.3000000000000003,0.0000,0.0000
2007,1,1,1,30,8.6,1.32,0.068,0.64,0,0,0,0,7,5.4,0,0,0,0,0.31,80.09,156.93,0.9,0.16,1016,1,25,3.5,0.0000,0.0000
2007,1,1,2,0,8.4,1.3,0.07200000000000001,0.64,0,0,0,0,7,5.2,0,0,0,0,0.31,80.19,151.01,0.9,0.16,1016,1,25,3.8000000000000003,0.0000,0.0000
2007,1,1,2,30,8.3,1.3,0.07200000000000001,0.64,0,0,0,0,7,5.2,0,0,0,0,0.31,80.73,144.9,0.89,0.16,1016,1,25,4,0.0000,0.0000
2007,1,1,3,0,8.1,1.26,0.074,0.64,0,0,0,0,1,5.1000000000000005,0,0,0,0,0.31,81.15,138.71,0.89,0.16,1015,0.9,26,4.1000000000000005,0.0000,0.0000
2007,1,1,3,30,8,1.26,0.074,0.64,0,0,0,0,1,5.1000000000000005,0,0,0,0,0.311,81.7,132.49,0.89,0.16,1015,0.9,26,4.2,0.0000,0.0000
2007,1,1,4,0,7.9,1.2,0.075,0.64,0,0,0,0,1,5,0,0,0,0,0.311,82.07000000000001,126.28,0.89,0.16,1015,0.9,27,4.3,0.0000,0.0000
2007,1,1,4,30,7.9,1.2,0.075,0.64,0,0,0,0,1,5,0,0,0,0,0.312,82.07000000000001,120.10000000000001,0.89,0.16,1015,0.9,28,4.5,0.0000,0.0000
