Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,201382,-,-,-,33.93,-118.42,-8,12,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2006,1,1,0,0,13.4,0.8300000000000001,0.093,0.64,0,0,0,0,7,12.3,0,0,0,0,0.258,92.91,169.06,0.9500000000000001,0.17,1012,1.4000000000000001,293,0.5,0.0000,0.0000
2006,1,1,0,30,13.3,0.8300000000000001,0.093,0.64,0,0,0,0,7,12.3,0,0,0,0,0.258,93.52,166.92000000000002,0.9500000000000001,0.17,1012,1.4000000000000001,191,0.5,0.0000,0.0000
2006,1,1,1,0,13.200000000000001,0.85,0.092,0.64,0,0,0,0,8,12.200000000000001,0,0,0,0,0.258,93.55,162.43,0.9500000000000001,0.17,1012,1.5,89,0.5,0.0000,0.0000
2006,1,1,1,30,13.200000000000001,0.85,0.092,0.64,0,0,0,0,7,12.200000000000001,0,0,0,0,0.258,93.55,156.94,0.9400000000000001,0.17,1012,1.6,103,0.6000000000000001,0.0000,0.0000
2006,1,1,2,0,13.200000000000001,0.88,0.094,0.64,0,0,0,0,7,12.100000000000001,0,0,0,0,0.259,93.18,151.02,0.9400000000000001,0.17,1012,1.6,116,0.6000000000000001,0.0000,0.0000
2006,1,1,2,30,13.100000000000001,0.88,0.094,0.64,0,0,0,0,7,12.100000000000001,0,0,0,0,0.259,93.7,144.92000000000002,0.9400000000000001,0.17,1011,1.7000000000000002,124,0.7000000000000001,0.0000,0.0000
2006,1,1,3,0,13.100000000000001,0.89,0.097,0.64,0,0,0,0,7,12.100000000000001,0,0,0,0,0.259,93.48,138.72,0.9400000000000001,0.17,1011,1.7000000000000002,132,0.7000000000000001,0.0000,0.0000
2006,1,1,3,30,13.100000000000001,0.89,0.097,0.64,0,0,0,0,7,12.100000000000001,0,0,0,0,0.259,93.48,132.51,0.9400000000000001,0.17,1011,1.7000000000000002,129,0.7000000000000001,0.0000,0.0000
2006,1,1,4,0,13,0.89,0.098,0.64,0,0,0,0,7,12,0,0,0,0,0.26,93.86,126.29,0.9400000000000001,0.17,1011,1.7000000000000002,127,0.8,0.0000,0.0000
2006,1,1,4,30,12.9,0.89,0.098,0.64,0,0,0,0,7,12,0,0,0,0,0.26,94.47,120.12,0.9400000000000001,0.17,1011,1.7000000000000002,122,0.9,0.0000,0.0000
