Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,201382,-,-,-,33.93,-118.42,-8,12,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2023,1,1,0,0,13.5,0.64,0.077,0.64,0,0,0,0,8,11.600000000000001,0,0,0,0,0.316,88.31,169.07,0.9400000000000001,0.12,1002,2,242,5.7,0.0000,0.0000
2023,1,1,0,30,13.3,0.64,0.077,0.64,0,0,0,0,7,11.600000000000001,0,0,0,0,0.317,89.47,166.92000000000002,0.9500000000000001,0.12,1002,1.9000000000000001,247,5.4,0.0000,0.0000
2023,1,1,1,0,13.200000000000001,0.66,0.094,0.64,0,0,0,0,3,11.200000000000001,0,0,0,0,0.318,87.55,162.43,0.96,0.12,1002,1.8,252,5.1000000000000005,0.0000,0.0000
2023,1,1,1,30,13.100000000000001,0.66,0.094,0.64,0,0,0,0,3,11.200000000000001,0,0,0,0,0.32,88.12,156.93,0.9500000000000001,0.12,1002,1.7000000000000002,257,5,0.0000,0.0000
2023,1,1,2,0,13,0.73,0.083,0.64,0,0,0,0,0,10.9,0,0,0,0,0.321,86.85000000000001,151.01,0.9500000000000001,0.12,1002,1.6,263,4.9,0.0000,0.0000
2023,1,1,2,30,12.9,0.73,0.083,0.64,0,0,0,0,0,10.9,0,0,0,0,0.323,87.42,144.9,0.9400000000000001,0.12,1002,1.5,271,4.9,0.0000,0.0000
2023,1,1,3,0,12.700000000000001,0.81,0.073,0.64,0,0,0,0,0,10.4,0,0,0,0,0.325,85.66,138.71,0.9400000000000001,0.12,1001,1.4000000000000001,278,4.800000000000001,0.0000,0.0000
2023,1,1,3,30,12.5,0.81,0.073,0.64,0,0,0,0,0,10.4,0,0,0,0,0.326,86.79,132.49,0.9400000000000001,0.12,1001,1.4000000000000001,284,4.800000000000001,0.0000,0.0000
2023,1,1,4,0,12.4,0.86,0.07200000000000001,0.64,0,0,0,0,0,9.9,0,0,0,0,0.327,84.72,126.28,0.9400000000000001,0.12,1001,1.3,290,4.7,0.0000,0.0000
2023,1,1,4,30,12.100000000000001,0.86,0.07200000000000001,0.64,0,0,0,0,0,9.9,0,0,0,0,0.327,86.49,120.11,0.93,0.12,1002,1.3,293,4.5,0.0000,0.0000
2023,1,1,5,0,11.8,0.87,0.07,0.64,0,0,0,0,0,9.5,0,0,0,0,0.326,85.64,113.99000000000001,0.93,0.12,1002,1.3,295,4.4,0.0000,0.0000
2023,1,1,5,30,11.600000000000001,0.87,0.07,0.64,0,0,0,0,0,9.5,0,0,0,0,0.324,86.78,107.96000000000001,0.93,0.12,1002,1.3,295,4.2,0.0000,0.0000
2023,1,1,6,0,11.4,0.84,0.07100000000000001,0.64,0,0,0,0,0,9.200000000000001,0,0,0,0,0.321,86.5,102.04,0.92,0.12,1002,1.3,294,4.1000000000000005,0.0000,0.0000
2023,1,1,6,30,11.700000000000001,0.84,0.07100000000000001,0.64,0,0,0,0,0,9.200000000000001,0,0,0,0,0.318,84.89,96.26,0.93,0.12,1003,1.3,292,4.1000000000000005,0.0000,0.0000
2023,1,1,7,0,11.9,0.8,0.074,0.64,6,37,6,0,0,9.5,6,37,0,6,0.316,85.4,90.07000000000001,0.93,0.12,1003,1.3,290,4.1000000000000005,0.0000,0.0000
2023,1,1,7,30,12.5,0.8,0.074,0.64,32,300,58,0,0,9.5,32,300,0,58,0.314,82.10000000000001,85.08,0.93,0.12,1003,1.2000000000000002,289,4.7,0.0000,0.0000
