Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,201382,-,-,-,33.93,-118.42,-8,12,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2008,1,1,0,0,12.600000000000001,1.04,0.038,0.64,0,0,0,0,0,-1.2000000000000002,0,0,0,0,0.277,38.42,169.09,0.89,0.17,1019,0.5,54,6.300000000000001,0.0000,0.0000
2008,1,1,0,30,12.4,1.04,0.038,0.64,0,0,0,0,1,-1.2000000000000002,0,0,0,0,0.277,38.93,166.92000000000002,0.89,0.17,1019,0.5,53,6.4,0.0000,0.0000
2008,1,1,1,0,12.3,1.05,0.037,0.64,0,0,0,0,0,-1.7000000000000002,0,0,0,0,0.278,37.84,162.41,0.88,0.17,1019,0.5,53,6.6000000000000005,0.0000,0.0000
2008,1,1,1,30,12.100000000000001,1.05,0.037,0.64,0,0,0,1,0,-1.7000000000000002,0,0,1,0,0.278,38.34,156.91,0.88,0.17,1019,0.5,52,6.9,0.0000,0.0000
2008,1,1,2,0,12,1.05,0.036000000000000004,0.64,0,0,0,0,1,-2.2,0,0,0,0,0.278,37.12,150.99,0.88,0.17,1019,0.5,52,7.2,0.0000,0.0000
2008,1,1,2,30,11.9,1.05,0.036000000000000004,0.64,0,0,0,1,1,-2.2,0,0,1,0,0.278,37.37,144.88,0.88,0.17,1019,0.5,51,7.4,0.0000,0.0000
2008,1,1,3,0,11.8,1.04,0.036000000000000004,0.64,0,0,0,1,1,-2.5,0,0,1,0,0.278,36.78,138.69,0.88,0.17,1019,0.5,50,7.6000000000000005,0.0000,0.0000
2008,1,1,3,30,11.700000000000001,1.04,0.036000000000000004,0.64,0,0,0,1,7,-2.5,0,0,1,0,0.278,37.02,132.47,0.88,0.17,1019,0.5,49,7.7,0.0000,0.0000
2008,1,1,4,0,11.5,1.04,0.036000000000000004,0.64,0,0,0,0,7,-2.7,0,0,0,0,0.277,37.02,126.26,0.88,0.17,1019,0.4,49,7.800000000000001,0.0000,0.0000
2008,1,1,4,30,11.4,1.04,0.036000000000000004,0.64,0,0,0,0,7,-2.7,0,0,0,0,0.277,37.26,120.09,0.88,0.17,1019,0.4,49,7.800000000000001,0.0000,0.0000
2008,1,1,5,0,11.3,1.05,0.039,0.64,0,0,0,0,7,-2.7,0,0,0,0,0.277,37.6,113.98,0.89,0.17,1019,0.4,49,7.800000000000001,0.0000,0.0000
2008,1,1,5,30,11.3,1.05,0.039,0.64,0,0,0,0,7,-2.7,0,0,0,0,0.276,37.6,107.95,0.89,0.17,1019,0.4,49,7.800000000000001,0.0000,0.0000
2008,1,1,6,0,11.200000000000001,1.05,0.042,0.64,0,0,0,0,7,-2.7,0,0,0,0,0.276,37.800000000000004,102.03,0.9,0.17,1020,0.4,49,7.9,0.0000,0.0000
2008,1,1,6,30,11.200000000000001,1.05,0.042,0.64,0,0,0,0,7,-2.7,0,0,0,0,0.275,37.800000000000004,96.25,0.9,0.17,1020,0.4,49,7.800000000000001,0.0000,0.0000
2008,1,1,7,0,11.200000000000001,1.07,0.043000000000000003,0.64,0,0,0,0,7,-2.5,0,0,0,0,0.275,38.37,90.05,0.9,0.17,1020,0.5,48,7.7,0.0000,0.0000
2008,1,1,7,30,12,1.07,0.043000000000000003,0.64,28,425,64,7,7,-2.5,41,7,7,41,0.275,36.4,85.07000000000001,0.9,0.17,1020,0.5,48,7.7,0.0000,0.0000
2008,1,1,8,0,12.8,1.08,0.043000000000000003,0.64,43,625,152,0,7,-2.5,49,2,0,49,0.275,34.57,80.01,0.9,0.17,1020,0.5,48,7.7,0.0000,0.0000
2008,1,1,8,30,13.700000000000001,1.08,0.043000000000000003,0.64,54,742,243,0,8,-2.5,142,116,0,172,0.275,32.61,75.21000000000001,0.9,0.17,1020,0.5,49,7.5,8.3955,6.4495
2008,1,1,9,0,14.700000000000001,1.09,0.045,0.64,62,813,330,0,7,-2.1,158,301,0,257,0.275,31.310000000000002,70.77,0.9,0.17,1020,0.5,49,7.2,13.0655,10.1078
2008,1,1,9,30,15.5,1.09,0.045,0.64,68,864,409,0,8,-2.1,137,573,0,363,0.276,29.75,66.79,0.9,0.17,1020,0.5,51,6.7,19.0970,14.8409
2008,1,1,10,0,16.400000000000002,1.04,0.049,0.64,74,893,475,0,1,-0.7000000000000001,74,893,0,475,0.276,31.11,63.36,0.91,0.17,1020,0.5,52,6.300000000000001,25.6339,19.9781
2008,1,1,10,30,16.900000000000002,1.04,0.049,0.64,78,918,529,0,0,-0.7000000000000001,78,918,0,529,0.276,30.14,60.56,0.91,0.17,1020,0.5,54,5.9,29.0675,22.6954
2008,1,1,11,0,17.5,1.04,0.052000000000000005,0.64,81,930,567,7,7,-0.2,172,699,7,537,0.276,30.060000000000002,58.51,0.91,0.17,1020,0.5,55,5.5,29.8563,23.3372
2008,1,1,11,30,17.8,1.04,0.052000000000000005,0.64,82,939,590,0,1,-0.2,82,939,0,590,0.276,29.5,57.28,0.91,0.17,1020,0.5,57,5.2,33.0179,25.8238
2008,1,1,12,0,18.2,1.04,0.054,0.64,84,939,596,7,8,-0.2,188,638,7,537,0.275,28.87,56.910000000000004,0.91,0.17,1019,0.5,59,4.9,30.1087,23.5524
2008,1,1,12,30,18.3,1.04,0.054,0.64,83,935,586,0,7,-0.2,162,747,0,564,0.275,28.69,57.44,0.91,0.17,1019,0.5,60,4.800000000000001,31.5367,24.6635
2008,1,1,13,0,18.400000000000002,1.01,0.058,0.64,84,919,559,0,7,-0.1,263,309,0,423,0.274,28.68,58.83,0.91,0.17,1019,0.5,61,4.6000000000000005,23.4767,18.3476
2008,1,1,13,30,18.400000000000002,1.01,0.058,0.64,81,894,514,0,7,-0.1,258,206,0,358,0.274,28.650000000000002,61.03,0.91,0.17,1018,0.6000000000000001,62,4.4,19.6151,15.3109
2008,1,1,14,0,18.3,0.98,0.061,0.64,78,862,457,0,7,0.30000000000000004,244,120,0,297,0.273,29.830000000000002,63.95,0.91,0.17,1018,0.6000000000000001,62,4.2,15.9622,12.4349
2008,1,1,14,30,17.8,0.98,0.061,0.64,74,822,388,0,6,0.30000000000000004,148,15,0,154,0.272,30.78,67.49,0.92,0.17,1018,0.6000000000000001,62,4,8.0559,6.2562
2008,1,1,15,0,17.400000000000002,0.96,0.064,0.64,68,759,308,0,7,1,173,185,0,231,0.272,33.03,71.57000000000001,0.92,0.17,1018,0.6000000000000001,62,3.8000000000000003,11.6576,9.0086
2008,1,1,15,30,16.8,0.96,0.064,0.64,58,672,220,0,7,1,125,27,0,132,0.271,34.31,76.08,0.92,0.17,1018,0.6000000000000001,62,3.8000000000000003,6.3969,4.9063
2008,1,1,16,0,16.2,1.05,0.058,0.64,44,553,131,0,7,1.1,68,11,0,69,0.27,35.89,80.94,0.92,0.18,1018,0.6000000000000001,62,3.8000000000000003,0.0000,0.0000
2008,1,1,16,30,15.8,1.05,0.058,0.64,25,325,48,1,7,1.1,26,1,1,26,0.27,36.81,86.04,0.92,0.18,1018,0.6000000000000001,61,3.9000000000000004,0.0000,0.0000
2008,1,1,17,0,15.4,1,0.061,0.64,0,0,0,0,7,1.1,0,0,0,0,0.27,37.800000000000004,91.67,0.93,0.18,1018,0.6000000000000001,60,4,0.0000,0.0000
2008,1,1,17,30,15.3,1,0.061,0.64,0,0,0,0,7,1.1,0,0,0,0,0.269,38.04,97.32000000000001,0.93,0.18,1018,0.6000000000000001,60,4.1000000000000005,0.0000,0.0000
2008,1,1,18,0,15.100000000000001,0.96,0.063,0.64,0,0,0,0,7,1,0,0,0,0,0.269,38.4,103.13,0.93,0.18,1018,0.6000000000000001,59,4.3,0.0000,0.0000
2008,1,1,18,30,14.9,0.96,0.063,0.64,0,0,0,0,7,1,0,0,0,0,0.269,38.9,109.07000000000001,0.93,0.18,1018,0.6000000000000001,58,4.3,0.0000,0.0000
2008,1,1,19,0,14.8,0.9400000000000001,0.062,0.64,0,0,0,0,7,0.9,0,0,0,0,0.268,38.89,115.11,0.93,0.18,1018,0.6000000000000001,57,4.4,0.0000,0.0000
2008,1,1,19,30,14.700000000000001,0.9400000000000001,0.062,0.64,0,0,0,1,7,0.9,0,0,1,0,0.268,39.14,121.24000000000001,0.92,0.18,1018,0.6000000000000001,57,4.4,0.0000,0.0000
2008,1,1,20,0,14.5,0.9400000000000001,0.061,0.64,0,0,0,0,7,0.8,0,0,0,0,0.268,39.33,127.42,0.92,0.18,1018,0.6000000000000001,57,4.4,0.0000,0.0000
2008,1,1,20,30,14.4,0.9400000000000001,0.061,0.64,0,0,0,0,6,0.8,0,0,0,0,0.268,39.59,133.63,0.92,0.18,1018,0.6000000000000001,58,4.4,0.0000,0.0000
2008,1,1,21,0,14.200000000000001,0.96,0.059000000000000004,0.64,0,0,0,0,7,0.8,0,0,0,0,0.268,40.160000000000004,139.84,0.92,0.18,1018,0.6000000000000001,60,4.4,0.0000,0.0000
