Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,201382,-,-,-,33.93,-118.42,-8,12,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2018,1,1,0,0,14.5,1.51,0.082,0.64,0,0,0,0,0,5.7,0,0,0,0,0.297,55.550000000000004,169.06,0.86,0.12,1015,1.4000000000000001,38,1.4000000000000001,0.0000,0.0000
2018,1,1,0,30,14.3,1.51,0.082,0.64,0,0,0,0,0,5.7,0,0,0,0,0.297,56.28,166.92000000000002,0.86,0.12,1015,1.4000000000000001,33,1.5,0.0000,0.0000
2018,1,1,1,0,14.200000000000001,1.51,0.082,0.64,0,0,0,0,0,5,0,0,0,0,0.297,53.75,162.44,0.86,0.12,1015,1.4000000000000001,27,1.6,0.0000,0.0000
2018,1,1,1,30,14,1.51,0.082,0.64,0,0,0,0,0,5,0,0,0,0,0.297,54.44,156.94,0.86,0.12,1015,1.4000000000000001,27,1.7000000000000002,0.0000,0.0000
2018,1,1,2,0,13.700000000000001,1.5,0.08,0.64,0,0,0,0,0,3.9000000000000004,0,0,0,0,0.296,51.71,151.03,0.87,0.12,1015,1.4000000000000001,27,1.8,0.0000,0.0000
2018,1,1,2,30,13.5,1.5,0.08,0.64,0,0,0,0,0,3.9000000000000004,0,0,0,0,0.296,52.39,144.92000000000002,0.87,0.12,1015,1.4000000000000001,32,1.9000000000000001,0.0000,0.0000
2018,1,1,3,0,13.4,1.49,0.077,0.64,0,0,0,0,3,2.7,0,0,0,0,0.296,48.19,138.73,0.87,0.12,1014,1.3,37,2,0.0000,0.0000
2018,1,1,3,30,13.4,1.49,0.077,0.64,0,0,0,0,0,2.7,0,0,0,0,0.296,48.19,132.51,0.87,0.12,1014,1.3,40,2,0.0000,0.0000
2018,1,1,4,0,13.3,1.48,0.074,0.64,0,0,0,0,0,1.5,0,0,0,0,0.296,44.76,126.3,0.87,0.12,1014,1.3,44,2,0.0000,0.0000
2018,1,1,4,30,13.3,1.48,0.074,0.64,0,0,0,0,3,1.5,0,0,0,0,0.296,44.81,120.12,0.87,0.12,1015,1.3,46,2.1,0.0000,0.0000
2018,1,1,5,0,13.200000000000001,1.47,0.07200000000000001,0.64,0,0,0,0,7,0.8,0,0,0,0,0.297,42.800000000000004,114.01,0.87,0.12,1015,1.3,48,2.2,0.0000,0.0000
2018,1,1,5,30,13.200000000000001,1.47,0.07200000000000001,0.64,0,0,0,0,7,0.8,0,0,0,0,0.297,42.800000000000004,107.98,0.87,0.12,1015,1.3,49,2.3000000000000003,0.0000,0.0000
2018,1,1,6,0,13.100000000000001,1.47,0.068,0.64,0,0,0,0,7,0.2,0,0,0,0,0.298,41.1,102.06,0.87,0.12,1015,1.3,50,2.4000000000000004,0.0000,0.0000
2018,1,1,6,30,13.5,1.47,0.068,0.64,0,0,0,0,3,0.2,0,0,0,0,0.297,40.050000000000004,96.27,0.87,0.12,1015,1.3,52,2.5,0.0000,0.0000
