Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,201382,-,-,-,33.93,-118.42,-8,12,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2021,1,1,0,0,11,1.42,0.048,0.64,0,0,0,0,0,4.7,0,0,0,0,0.314,65.13,169.04,0.88,0.12,1010,0.9,26,4.7,0.0000,0.0000
2021,1,1,0,30,10.9,1.42,0.048,0.64,0,0,0,0,0,4.7,0,0,0,0,0.313,65.56,166.92000000000002,0.88,0.12,1010,0.9,26,4.5,0.0000,0.0000
2021,1,1,1,0,10.9,1.44,0.045,0.64,0,0,0,0,0,4.1000000000000005,0,0,0,0,0.313,62.88,162.44,0.88,0.12,1011,0.9,25,4.4,0.0000,0.0000
2021,1,1,1,30,10.9,1.44,0.045,0.64,0,0,0,0,3,4.1000000000000005,0,0,0,0,0.313,62.88,156.95000000000002,0.88,0.12,1011,0.9,23,4.2,0.0000,0.0000
2021,1,1,2,0,10.9,1.45,0.042,0.64,0,0,0,0,0,3.7,0,0,0,0,0.313,60.93,151.04,0.88,0.12,1011,0.9,22,4.1000000000000005,0.0000,0.0000
2021,1,1,2,30,10.9,1.45,0.042,0.64,0,0,0,0,0,3.7,0,0,0,0,0.313,60.93,144.93,0.87,0.12,1011,0.9,22,4.1000000000000005,0.0000,0.0000
2021,1,1,3,0,10.9,1.45,0.039,0.64,0,0,0,0,0,3.3000000000000003,0,0,0,0,0.313,59.49,138.74,0.87,0.12,1011,0.9,22,4.1000000000000005,0.0000,0.0000
2021,1,1,3,30,10.9,1.45,0.039,0.64,0,0,0,0,0,3.3000000000000003,0,0,0,0,0.313,59.49,132.52,0.87,0.12,1011,0.9,24,4,0.0000,0.0000
2021,1,1,4,0,10.9,1.45,0.036000000000000004,0.64,0,0,0,0,0,3,0,0,0,0,0.313,58.14,126.31,0.87,0.12,1011,0.8,25,4,0.0000,0.0000
2021,1,1,4,30,10.9,1.45,0.036000000000000004,0.64,0,0,0,0,0,3,0,0,0,0,0.313,58.19,120.14,0.87,0.12,1012,0.8,28,4,0.0000,0.0000
2021,1,1,5,0,10.8,1.45,0.034,0.64,0,0,0,0,0,2.7,0,0,0,0,0.313,57.18,114.02,0.86,0.12,1012,0.8,30,4,0.0000,0.0000
2021,1,1,5,30,10.8,1.45,0.034,0.64,0,0,0,0,0,2.7,0,0,0,0,0.313,57.18,107.99000000000001,0.86,0.12,1012,0.8,32,3.9000000000000004,0.0000,0.0000
