Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,201382,-,-,-,33.93,-118.42,-8,12,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
1999,1,1,0,0,10.600000000000001,1.42,0.034,0.64,0,0,0,0,0,6,0,0,0,0,0.253,73.3,169.08,0.88,0.16,1011,0.8,33,3,0.0000,0.0000
1999,1,1,0,30,10.4,1.42,0.034,0.64,0,0,0,0,0,6,0,0,0,0,0.253,74.28,166.92000000000002,0.88,0.16,1011,0.8,33,2.9000000000000004,0.0000,0.0000
1999,1,1,1,0,10.200000000000001,1.43,0.033,0.64,0,0,0,0,0,5.4,0,0,0,0,0.254,71.99,162.42000000000002,0.88,0.16,1012,0.8,33,2.9000000000000004,0.0000,0.0000
1999,1,1,1,30,10.100000000000001,1.43,0.033,0.64,0,0,0,0,0,5.4,0,0,0,0,0.254,72.47,156.92000000000002,0.88,0.16,1012,0.7000000000000001,33,3,0.0000,0.0000
1999,1,1,2,0,10,1.44,0.032,0.64,0,0,0,0,0,4.6000000000000005,0,0,0,0,0.255,69.17,151,0.89,0.16,1012,0.7000000000000001,33,3.1,0.0000,0.0000
1999,1,1,2,30,10,1.44,0.032,0.64,0,0,0,0,0,4.6000000000000005,0,0,0,0,0.255,69.17,144.89000000000001,0.89,0.16,1012,0.7000000000000001,35,3.3000000000000003,0.0000,0.0000
1999,1,1,3,0,9.9,1.45,0.031,0.64,0,0,0,0,0,3.9000000000000004,0,0,0,0,0.255,66.38,138.70000000000002,0.89,0.16,1013,0.7000000000000001,36,3.4000000000000004,0.0000,0.0000
1999,1,1,3,30,9.8,1.45,0.031,0.64,0,0,0,0,0,3.9000000000000004,0,0,0,0,0.256,66.83,132.48,0.89,0.16,1013,0.7000000000000001,39,3.7,0.0000,0.0000
1999,1,1,4,0,9.8,1.47,0.029,0.64,0,0,0,0,0,3.1,0,0,0,0,0.256,62.84,126.27,0.89,0.16,1013,0.7000000000000001,41,3.9000000000000004,0.0000,0.0000
1999,1,1,4,30,9.8,1.47,0.029,0.64,0,0,0,0,0,3.1,0,0,0,0,0.257,62.9,120.10000000000001,0.89,0.16,1014,0.7000000000000001,44,4,0.0000,0.0000
1999,1,1,5,0,9.8,1.49,0.027,0.64,0,0,0,0,0,2.1,0,0,0,0,0.258,58.85,113.99000000000001,0.89,0.16,1014,0.7000000000000001,47,4.2,0.0000,0.0000
1999,1,1,5,30,9.8,1.49,0.027,0.64,0,0,0,0,0,2.1,0,0,0,0,0.259,58.910000000000004,107.96000000000001,0.89,0.16,1015,0.7000000000000001,49,4.3,0.0000,0.0000
1999,1,1,6,0,9.8,1.48,0.027,0.64,0,0,0,0,0,1.3,0,0,0,0,0.26,55.38,102.04,0.89,0.16,1015,0.7000000000000001,51,4.4,0.0000,0.0000
