Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,201382,-,-,-,33.93,-118.42,-8,12,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2017,1,1,0,0,8.8,1.19,0.10400000000000001,0.64,0,0,0,0,8,4.9,0,0,0,0,0.303,76.69,169.03,0.93,0.17,1008,1.2000000000000002,309,2.6,0.0000,0.0000
2017,1,1,0,30,8.9,1.19,0.10400000000000001,0.64,0,0,0,0,1,4.9,0,0,0,0,0.301,76.18,166.9,0.9400000000000001,0.17,1008,1.3,306,2.8000000000000003,0.0000,0.0000
2017,1,1,1,0,9,1.18,0.139,0.64,0,0,0,0,1,5.2,0,0,0,0,0.298,76.98,162.43,0.9500000000000001,0.17,1008,1.4000000000000001,302,3.1,0.0000,0.0000
2017,1,1,1,30,9.1,1.18,0.139,0.64,0,0,0,0,1,5.2,0,0,0,0,0.297,76.46000000000001,156.94,0.9500000000000001,0.17,1008,1.5,305,3.2,0.0000,0.0000
2017,1,1,2,0,9.1,1.2,0.177,0.64,0,0,0,0,1,5.4,0,0,0,0,0.295,77.39,151.03,0.96,0.17,1008,1.5,307,3.3000000000000003,0.0000,0.0000
2017,1,1,2,30,9.1,1.2,0.177,0.64,0,0,0,0,2,5.300000000000001,0,0,0,0,0.295,77.31,144.93,0.96,0.17,1007,1.5,312,3.3000000000000003,0.0000,0.0000
2017,1,1,3,0,9.1,1.27,0.189,0.64,0,0,0,0,2,5.4,0,0,0,0,0.295,77.61,138.74,0.96,0.17,1007,1.5,317,3.2,0.0000,0.0000
2017,1,1,3,30,9,1.27,0.189,0.64,0,0,0,0,1,5.4,0,0,0,0,0.294,78.13,132.52,0.96,0.17,1007,1.5,321,3.1,0.0000,0.0000
2017,1,1,4,0,8.9,1.33,0.187,0.64,0,0,0,0,0,5.4,0,0,0,0,0.294,78.52,126.31,0.96,0.17,1007,1.5,326,3,0.0000,0.0000
2017,1,1,4,30,8.8,1.33,0.187,0.64,0,0,0,0,1,5.4,0,0,0,0,0.294,79.05,120.13,0.96,0.17,1007,1.4000000000000001,331,3,0.0000,0.0000
2017,1,1,5,0,8.700000000000001,1.37,0.177,0.64,0,0,0,0,1,5.4,0,0,0,0,0.294,79.87,114.02,0.96,0.17,1007,1.4000000000000001,337,3,0.0000,0.0000
2017,1,1,5,30,8.6,1.37,0.177,0.64,0,0,0,0,2,5.4,0,0,0,0,0.295,80.42,107.99000000000001,0.96,0.17,1007,1.3,342,2.9000000000000004,0.0000,0.0000
2017,1,1,6,0,8.5,1.3800000000000001,0.159,0.64,0,0,0,0,1,5.4,0,0,0,0,0.296,80.89,102.06,0.9500000000000001,0.17,1007,1.3,347,2.8000000000000003,0.0000,0.0000
2017,1,1,6,30,8.700000000000001,1.3800000000000001,0.159,0.64,0,0,0,0,1,5.4,0,0,0,0,0.296,79.88,96.28,0.9500000000000001,0.17,1008,1.2000000000000002,176,2.8000000000000003,0.0000,0.0000
2017,1,1,7,0,9,1.37,0.14400000000000002,0.64,0,0,0,0,0,5.7,0,0,0,0,0.296,79.75,90.07000000000001,0.9500000000000001,0.17,1008,1.2000000000000002,4,2.8000000000000003,0.0000,0.0000
2017,1,1,7,30,9.700000000000001,1.37,0.14400000000000002,0.64,34,234,54,0,1,5.7,34,234,0,54,0.295,76.09,85.09,0.9500000000000001,0.17,1008,1.2000000000000002,8,3,0.0000,0.0000
2017,1,1,8,0,10.4,1.35,0.138,0.64,59,436,135,0,1,6,59,436,0,135,0.294,74.2,80.02,0.9500000000000001,0.17,1008,1.1,12,3.1,0.0000,0.0000
2017,1,1,8,30,11.100000000000001,1.35,0.138,0.64,76,565,220,0,1,6,76,565,0,220,0.294,70.9,75.21000000000001,0.9400000000000001,0.17,1009,1.1,6,2.6,10.7385,8.2494
2017,1,1,9,0,11.8,1.33,0.134,0.64,87,656,304,0,1,6,87,656,0,304,0.293,67.57000000000001,70.76,0.9400000000000001,0.17,1009,1.1,1,2.2,15.4563,11.9575
2017,1,1,9,30,12.600000000000001,1.33,0.134,0.64,97,716,379,0,1,6,97,716,0,379,0.293,64.11,66.77,0.9400000000000001,0.17,1009,1.1,138,2.2,19.9419,15.4978
2017,1,1,10,0,13.4,1.19,0.078,0.64,84,823,454,0,1,5.9,84,823,0,454,0.292,60.370000000000005,63.33,0.93,0.17,1009,1.1,275,2.2,24.5057,19.0992
2017,1,1,10,30,14,1.19,0.078,0.64,88,850,506,0,1,5.9,88,850,0,506,0.292,58.06,60.52,0.93,0.17,1009,1.1,268,2.7,27.8103,21.7144
2017,1,1,11,0,14.600000000000001,1.24,0.084,0.64,93,861,543,0,1,6,93,861,0,543,0.291,56.14,58.46,0.93,0.17,1009,1.1,262,3.3000000000000003,30.1981,23.6050
2017,1,1,11,30,14.8,1.24,0.084,0.64,94,871,566,0,0,6,94,871,0,566,0.291,55.43,57.21,0.93,0.17,1009,1.1,261,3.4000000000000004,31.6862,24.7830
2017,1,1,12,0,15.100000000000001,1.28,0.088,0.64,96,870,572,0,1,6.2,96,870,0,572,0.291,55.13,56.84,0.93,0.17,1009,1.1,260,3.6,32.0825,25.0972
2017,1,1,12,30,15.200000000000001,1.28,0.088,0.64,96,866,563,0,1,6.1000000000000005,96,866,0,563,0.291,54.730000000000004,57.35,0.93,0.17,1008,1.1,256,3.5,31.4955,24.6323
2017,1,1,13,0,15.200000000000001,1.31,0.082,0.64,91,858,537,0,1,6.4,91,858,0,537,0.291,55.550000000000004,58.74,0.93,0.17,1008,1.2000000000000002,253,3.5,29.8186,23.3050
2017,1,1,13,30,15.100000000000001,1.31,0.082,0.64,88,840,496,0,1,6.4,88,840,0,496,0.29,55.9,60.93,0.93,0.17,1008,1.2000000000000002,248,3.6,27.1930,21.2272
2017,1,1,14,0,14.9,1.3,0.08700000000000001,0.64,86,805,441,0,1,6.7,86,805,0,441,0.29,57.9,63.84,0.93,0.17,1008,1.2000000000000002,244,3.7,23.7199,18.4798
2017,1,1,14,30,14.4,1.3,0.08700000000000001,0.64,80,763,374,0,1,6.7,80,763,0,374,0.289,59.79,67.38,0.93,0.17,1008,1.2000000000000002,240,3.6,19.5820,15.2090
2017,1,1,15,0,14,1.26,0.094,0.64,75,692,295,0,1,7.2,75,692,0,295,0.28800000000000003,63.440000000000005,71.45,0.93,0.17,1009,1.2000000000000002,237,3.6,14.9040,11.5193
